   3285.000       5.479477     -0.5645050    
   3290.000       5.397196     -0.5629711    
   3295.000       5.317751     -0.5614371    
   3300.000       5.241020     -0.5599030    
   3305.000       5.166855     -0.5583690    
   3310.000       5.095138     -0.5568351    
   3315.000       5.025736     -0.5553015    
   3320.000       4.958558     -0.5537671    
   3325.000       4.893493     -0.5522332    
   3330.000       4.830421     -0.5506988    
   3335.000       4.769279     -0.5491642    
   3340.000       4.709966     -0.5476308    
   3345.000       4.652412     -0.5460972    
   3350.000       4.596527     -0.5445631    
   3355.000       4.542253     -0.5430291    
   3360.000       4.489512     -0.5414953    
   3365.000       4.438242     -0.5399612    
   3370.000       4.388384     -0.5384273    
   3375.000       4.339882     -0.5368931    
   3380.000       4.292678     -0.5353590    
   3385.000       4.246723     -0.5338253    
   3390.000       4.201969     -0.5322915    
   3395.000       4.158368     -0.5307573    
   3400.000       4.115877     -0.5292234    
   3405.000       4.074455     -0.5276908    
   3410.000       4.034064     -0.5261559    
   3415.000       3.994655     -0.5246210    
   3420.000       3.956210     -0.5230875    
   3425.000       3.918680     -0.5215535    
   3430.000       3.882047     -0.5200197    
   3435.000       3.846265     -0.5184855    
   3440.000       3.811311     -0.5169514    
   3445.000       3.777155     -0.5154175    
   3450.000       3.743779     -0.5138834    
   3455.000       3.711143     -0.5123497    
   3460.000       3.679236     -0.5108156    
   3465.000       3.648020     -0.5092816    
   3470.000       3.617486     -0.5077478    
   3475.000       3.587609     -0.5062138    
   3480.000       3.558362     -0.5046795    
   3485.000       3.529704     -0.5031472    
   3490.000       3.501696     -0.5016115    
   3495.000       3.474239     -0.5000780    
   3500.000       3.447336     -0.4985439    
   3505.000       3.420980     -0.4970100    
   3510.000       3.395154     -0.4954759    
   3515.000       3.369838     -0.4939417    
   3520.000       3.345017     -0.4924078    
   3525.000       3.320680     -0.4908737    
   3530.000       3.296811     -0.4893401    
   3535.000       3.273400     -0.4878059    
   3540.000       3.250429     -0.4862719    
   3545.000       3.227886     -0.4847382    
   3550.000       3.205769     -0.4832041    
   3555.000       3.184055     -0.4816704    
   3560.000       3.162739     -0.4801362    
   3565.000       3.141811     -0.4786023    
   3570.000       3.121254     -0.4770677    
   3575.000       3.101065     -0.4755349    
   3580.000       3.081229     -0.4740001    
   3585.000       3.061750     -0.4724661    
   3590.000       3.042598     -0.4709323    
   3595.000       3.023785     -0.4693980    
   3600.000       3.005286     -0.4678642    
   3605.000       2.987094     -0.4663303    
   3610.000       2.969233     -0.4647964    
   3615.000       2.951651     -0.4632622    
   3620.000       2.934368     -0.4617283    
   3625.000       2.917370     -0.4601944    
   3630.000       2.900642     -0.4586599    
   3635.000       2.884189     -0.4571257    
   3640.000       2.867997     -0.4555921    
   3645.000       2.852077     -0.4540586    
   3650.000       2.836389     -0.4525237    
   3655.000       2.820967     -0.4509915    
   3660.000       2.805775     -0.4494568    
   3665.000       2.790821     -0.4479226    
   3670.000       2.776098     -0.4463886    
